dealId,keywords,title,startDate,endDate,poweredBy,percentageValue,targetEntityId,sourceEntityId,redeemableCount,orderType,expiresIn,description,targetBranches,likedByMe,dislikedByMe,targetEntityName,targetEntityLogo,sourceOriginalId,sourceEntityName,sourceEntityDescription,sourceEntityContactNumber,buy,apply,sourceEntityLogo,associations,isRedeemable,redeemedCount,redemptionDetails,onlineAvailable,metaData,likeCount,image,dislikeCount
69076,['abl-visa-offers'],30% off,2022-06-01T00:00:00,2023-03-30T23:59:00,NONE,30,94,45,0,OUTLET,233820,"* Valid on Entire Menu except deals, drinks and ongoing discounts
* This offer is not applicable in conjunction with any other deal and special promotion.
* The discounts are not applicable to group discounts, parties, special events or any other offers
* This offer is applicable on eligible Visa Card.
* Payment must be made by eligible Visa Card.
* This offer is not applicable in respect to cash transactions.
* Visa reserves the right to terminate or withdraw or change any discount offering without providing prior notice or reason.
* The discounts are not valid on service charges, if applicable
* Discount will not be allowed on applicable Govt. taxes (like GST etc.)
* Visa will not be responsible for the merchant provided services or the product quality
* Other terms and conditions apply","{'342006': 'Autobhan Hyderabad Branch', '441978': 'Qasim Chowk Hyderabad Branch'}",false,false,Domino's Pizza Pakistan,https://d2liqplnt17rh6.cloudfront.net/logoImages/Logo_0f765a66-fcb0-4f91-8b35-6eab53635f7a-905.jpeg,778,Allied Bank,Ap Kay Dil Mai Hamara Account,111 110 110,False,False,https://d2liqplnt17rh6.cloudfront.net/logoImages/960e7769-9ded-428d-89a7-b1d4776435ba-350.jpeg,"[{'typeId': 1600, 'name': 'Visa Premium Debit Card', 'image': 'https://d2liqplnt17rh6.cloudfront.net/cardImages/ablvisapremium_87373a5a-9539-4fe2-9b99-203268754826-807.jpeg', 'order': 15, 'sourceEntityAssociationId': 1710}, {'typeId': 1733, 'name': 'Visa Platinum Debit Card', 'image': 'https://d2liqplnt17rh6.cloudfront.net/cardImages/visaplatinumcard_dad12d69-ab1b-4cc8-bb58-357c1480599b-563.jpeg', 'order': 14, 'sourceEntityAssociationId': 2087}, {'typeId': 631, 'name': 'Visa Platinum Credit Card', 'image': 'https://d2liqplnt17rh6.cloudfront.net/cardImages/56ce444b-ba3f-4d26-ab2a-82bfe57db0cf-187.png', 'order': 13, 'sourceEntityAssociationId': 502}, {'typeId': 630, 'name': 'Visa Gold Credit Card', 'image': 'https://d2liqplnt17rh6.cloudfront.net/cardImages/e1ed6397-9c1f-4edd-b8d0-a4b8c1bb1e49-456.png', 'order': 12, 'sourceEntityAssociationId': 99}]",False,0,"{'isRedeemable': False, 'redeemableCount': 0, 'redeemedCount': 0}",,,2.0,,
82320,['mbl-visa-offers'],30% off,2022-06-01T00:00:00,2023-03-30T23:59:00,NONE,30,94,29,0,OUTLET,233820,"* Valid on Entire Menu except deals, drinks and ongoing discounts
* This offer is not applicable in conjunction with any other deal and special promotion.
* The discounts are not applicable to group discounts, parties, special events or any other offers
* This offer is applicable on eligible Visa Card.
* Payment must be made by eligible Visa Card.
* This offer is not applicable in respect to cash transactions.
* Visa reserves the right to terminate or withdraw or change any discount offering without providing prior notice or reason.
* The discounts are not valid on service charges, if applicable
* Discount will not be allowed on applicable Govt. taxes (like GST etc.)
* Visa will not be responsible for the merchant provided services or the product quality
* Other terms and conditions apply","{'342006': 'Autobhan Hyderabad Branch', '441978': 'Qasim Chowk Hyderabad Branch'}",false,false,Domino's Pizza Pakistan,https://d2liqplnt17rh6.cloudfront.net/logoImages/Logo_0f765a66-fcb0-4f91-8b35-6eab53635f7a-905.jpeg,45,Meezan Bank,"Meezan Bank - The Premier Islamic Bank! With a network of over 570 online branches, Meezan Bank is the leading dedicated Islamic bank in the country that offers a wide range of personal and corporate Islamic banking products and services. Here you can find all the deals and discounts on all Meezan Bank Debit Cards including Platinum MasterCard Debit Card, Platinum Visa Debit Card, Titanium MasterCard Debit Card, Gold Visa Debit Card and Silver Visa Debit Card.",111 331 331,False,False,https://d2liqplnt17rh6.cloudfront.net/logoImages/meezan_90d3c50e-5d10-402c-b090-7947d2ecca21-265.jpeg,"[{'typeId': 867, 'name': 'Platinum Visa Debit Card', 'image': 'https://d2liqplnt17rh6.cloudfront.net/cardImages/meezanvisaplatinumdebit_8afdafa8-32a4-48cd-80da-6793bb11cbd5-276.jpeg', 'order': 7, 'sourceEntityAssociationId': 14}, {'typeId': 869, 'name': 'Gold Visa Debit Card', 'image': 'https://d2liqplnt17rh6.cloudfront.net/cardImages/meezangolddebit_5dbb0c39-2e98-4e7c-9097-4d1b4b746cce-909.jpeg', 'order': 5, 'sourceEntityAssociationId': 97}]",False,0,"{'isRedeemable': False, 'redeemableCount': 0, 'redeemedCount': 0}",,,,,
82989,['akbl-visa-offers'],30% off,2022-06-01T00:00:00,2023-03-30T23:59:00,NONE,30,94,37,0,OUTLET,233820,"* Valid on Entire Menu except deals, drinks and ongoing discounts
* This offer is not applicable in conjunction with any other deal and special promotion.
* The discounts are not applicable to group discounts, parties, special events or any other offers
* This offer is applicable on eligible Visa Card.
* Payment must be made by eligible Visa Card.
* This offer is not applicable in respect to cash transactions.
* Visa reserves the right to terminate or withdraw or change any discount offering without providing prior notice or reason.
* The discounts are not valid on service charges, if applicable
* Discount will not be allowed on applicable Govt. taxes (like GST etc.)
* Visa will not be responsible for the merchant provided services or the product quality
* Other terms and conditions apply","{'342006': 'Autobhan Hyderabad Branch', '441978': 'Qasim Chowk Hyderabad Branch'}",false,false,Domino's Pizza Pakistan,https://d2liqplnt17rh6.cloudfront.net/logoImages/Logo_0f765a66-fcb0-4f91-8b35-6eab53635f7a-905.jpeg,322,Askari Bank Limited,"To be the bank of first choice in the region. Askari Bank provides easy car financing scheme and car loan to its customers. Here you can find all the deal and discounts on all Askari Bank Credit and Debit Card including Master Platinum Credit Card, Master Silver Credit Card, Master Gold Credit Card, Visa Gold Debit Card, Visa Classic Debit Card etc..",111 000 787,False,False,https://d2liqplnt17rh6.cloudfront.net/logoImages/askaribanklogo_53300bf1-92db-42b0-94a5-436ef5fc762e-90.jpeg,"[{'typeId': 638, 'name': 'Askari Visa Gold Debit Card', 'image': 'https://d2liqplnt17rh6.cloudfront.net/cardImages/askarivisagolddebitcard_daeebc73-5269-4c25-adef-f6e1bdf3087a-109.jpeg', 'order': 0, 'sourceEntityAssociationId': 486}]",False,0,"{'isRedeemable': False, 'redeemableCount': 0, 'redeemedCount': 0}",,,,,
82991,['bahl-visa-offers'],30% off,2022-06-01T00:00:00,2023-03-30T23:59:00,NONE,30,94,28,0,OUTLET,233820,"* Valid on Entire Menu except deals, drinks and ongoing discounts
* This offer is not applicable in conjunction with any other deal and special promotion.
* The discounts are not applicable to group discounts, parties, special events or any other offers
* This offer is applicable on eligible Visa Card.
* Payment must be made by eligible Visa Card.
* This offer is not applicable in respect to cash transactions.
* Visa reserves the right to terminate or withdraw or change any discount offering without providing prior notice or reason.
* The discounts are not valid on service charges, if applicable
* Discount will not be allowed on applicable Govt. taxes (like GST etc.)
* Visa will not be responsible for the merchant provided services or the product quality
* Other terms and conditions apply","{'342006': 'Autobhan Hyderabad Branch', '441978': 'Qasim Chowk Hyderabad Branch'}",false,false,Domino's Pizza Pakistan,https://d2liqplnt17rh6.cloudfront.net/logoImages/Logo_0f765a66-fcb0-4f91-8b35-6eab53635f7a-905.jpeg,46,Bank AL Habib,"Rishta Bharosay Ka! Bank Al Habib has earned a reputation of being one of the leading & most trusted bank of Pakistan. It provides amazing online (internet) banking facility to its customers along with easy car loan. Here you can find all the deals and discounts on all Bank Al Habib Debit Cards including BAHL Union Pay Debit Card, Visa Gold Debit Card and Visa Silver Debit Card.",111 014 014,False,False,https://d2liqplnt17rh6.cloudfront.net/logoImages/26bf5b92-38d4-42c2-adfd-634952fa22e6-626.jpeg,"[{'typeId': 644, 'name': 'Visa Gold Debit Card', 'image': 'https://d2liqplnt17rh6.cloudfront.net/cardImages/bahlvisagold_98479b94-9419-4c81-af7a-8f6440bfe0e7-139.jpeg', 'order': 6, 'sourceEntityAssociationId': 124}, {'typeId': 1728, 'name': 'Visa Platinum Debit Card', 'image': 'https://d2liqplnt17rh6.cloudfront.net/cardImages/platinumBAHL_33798fa3-70aa-4e9d-84dc-a50193849f7f-946.png', 'order': 0, 'sourceEntityAssociationId': 2057}]",False,0,"{'isRedeemable': False, 'redeemableCount': 0, 'redeemedCount': 0}",,,,,
82992,['mcb-visa-offers'],30% off,2022-06-01T00:00:00,2023-03-30T23:59:00,NONE,30,94,44,0,OUTLET,233820,"* Valid on Entire Menu except deals, drinks and ongoing discounts
* The offer is not applicable in conjunction with any other deal and special promotion.
* The discounts are not applicable to group discounts, parties, special events or any other offers
* The offer is applicable on eligible Visa Debit/Credit Cards.
* Payment must be made through eligible Visa Debit/Credit Card.
* The offer is not applicable in respect to cash transactions.
* Visa reserves the right to terminate or withdraw or change any discount offering without providing prior notice or reason.
* The discounts are not valid on service charges, if applicable
* Discount will not be allowed on applicable Govt. taxes (like GST etc.)
* Visa will not be responsible for the merchant provided services or the product quality
* Other terms and conditions apply","{'342006': 'Autobhan Hyderabad Branch', '441978': 'Qasim Chowk Hyderabad Branch'}",false,false,Domino's Pizza Pakistan,https://d2liqplnt17rh6.cloudfront.net/logoImages/Logo_0f765a66-fcb0-4f91-8b35-6eab53635f7a-905.jpeg,777,MCB Bank Limited,"Bank For Life! MCB provides amazing banking solutions along with easy car loan to its customers. Here you can find all the deals and discounts on all MCB Debit and Credit Cards including MCB Lite Card, Visa Gold Debit Card, Visa Platinum Debit Card, Visa Platinum Credit Card, Visa Gold Credit Card etc..",111 000 622,False,False,https://d2liqplnt17rh6.cloudfront.net/logoImages/182cb986-fdca-4d89-96a7-8f6a8d6a573a-901.jpeg,"[{'typeId': 862, 'name': 'Visa Platinum Debit Card', 'image': 'https://d2liqplnt17rh6.cloudfront.net/cardImages/visaplatinumdebitcard_a38ab0e9-0ce9-49fc-87e6-5f7e3bb60cd2-525.jpeg', 'order': 11, 'sourceEntityAssociationId': 485}, {'typeId': 859, 'name': 'Visa Gold Debit Card', 'image': 'https://d2liqplnt17rh6.cloudfront.net/cardImages/visagolddebitcard_12aaba77-def8-42ec-9b5e-0e01a0fb7344-638.jpeg', 'order': 10, 'sourceEntityAssociationId': 101}, {'typeId': 1746, 'name': 'Ladies Green/Turk Visa Debit Card', 'image': 'https://d2liqplnt17rh6.cloudfront.net/cardImages/ladiesgreenturkvisadebitcard_d824666e-adca-44dd-ab42-530a31d4b063-803.jpeg', 'order': 9, 'sourceEntityAssociationId': 2155}, {'typeId': 1751, 'name': 'Ladies Navy Blue Visa Debit Card', 'image': 'https://d2liqplnt17rh6.cloudfront.net/cardImages/ladiesnavybluevisadebitcard_1921e949-ca6d-49f1-bb37-1a46119bb616-738.jpeg', 'order': 9, 'sourceEntityAssociationId': 2153}, {'typeId': 1745, 'name': 'Ladies Orange Visa Debit Card', 'image': 'https://d2liqplnt17rh6.cloudfront.net/cardImages/ladiesorangevisadebitcard_02a07254-6708-466a-8a02-0e8a5d7452af-843.jpeg', 'order': 9, 'sourceEntityAssociationId': 2151}, {'typeId': 1749, 'name': 'Ladies Pink Visa Debit Card', 'image': 'https://d2liqplnt17rh6.cloudfront.net/cardImages/ladiespinkvisadebitcard_399e53f3-24cc-4fae-ab91-1ba93a9be3a1-894.jpeg', 'order': 9, 'sourceEntityAssociationId': 2154}, {'typeId': 1750, 'name': 'Ladies Purple Visa Debit Card', 'image': 'https://d2liqplnt17rh6.cloudfront.net/cardImages/ladiespurpledebitcard_ce073e16-8743-4d05-a7e3-319714dc0ce5-854.jpeg', 'order': 9, 'sourceEntityAssociationId': 2152}, {'typeId': 863, 'name': 'Visa Platinum Credit Card', 'image': 'https://d2liqplnt17rh6.cloudfront.net/cardImages/VISAPlat_07d9ca1f-c210-40af-9b74-f8dd9451105f-916.png', 'order': 6, 'sourceEntityAssociationId': 104}, {'typeId': 861, 'name': 'Visa Gold Credit Card', 'image': 'https://d2liqplnt17rh6.cloudfront.net/cardImages/VISAGold_39f817ac-7439-41ff-9b4b-b7ca41bed5fc-988.png', 'order': 5, 'sourceEntityAssociationId': 103}]",False,0,"{'isRedeemable': False, 'redeemableCount': 0, 'redeemedCount': 0}",,,,,
82994,['jsbl-visa-offers'],30% off,2022-06-01T00:00:00,2023-03-30T23:59:00,NONE,30,94,39,0,OUTLET,233820,"* Valid on Entire Menu except deals, drinks and ongoing discounts
* This offer is not applicable in conjunction with any other deal and special promotion.
* The discounts are not applicable to group discounts, parties, special events or any other offers
* This offer is applicable on eligible Visa Card.
* Payment must be made by eligible Visa Card.
* This offer is not applicable in respect to cash transactions.
* Visa reserves the right to terminate or withdraw or change any discount offering without providing prior notice or reason.
* The discounts are not valid on service charges, if applicable
* Discount will not be allowed on applicable Govt. taxes (like GST etc.)
* Visa will not be responsible for the merchant provided services or the product quality
* Other terms and conditions apply","{'342006': 'Autobhan Hyderabad Branch', '441978': 'Qasim Chowk Hyderabad Branch'}",false,false,Domino's Pizza Pakistan,https://d2liqplnt17rh6.cloudfront.net/logoImages/Logo_0f765a66-fcb0-4f91-8b35-6eab53635f7a-905.jpeg,325,JS Bank,"We Value Your Success! JS bank is a fast growing bank of Pakistan offering easy youth loan and car finance to its customers. Here you can find all the deals and discounts on all JS Bank Credit and Debit Cards inlcuding Visa Classic Credit Card, Visa Gold Credit Card, Visa Gold Debit Card, Visa Platinum Debit Card etc..",111 572 265,False,False,https://d2liqplnt17rh6.cloudfront.net/logoImages/2a3987d0-7888-4a6c-81a5-b287936af4b9-658.jpeg,"[{'typeId': 1586, 'name': 'Private Banking Visa Signature Credit Card', 'image': 'https://d2liqplnt17rh6.cloudfront.net/cardImages/a38ec147-1d1e-47dc-85ec-8c15c5f8958b-786.png', 'order': 0, 'sourceEntityAssociationId': 1665}, {'typeId': 842, 'name': 'Visa Gold Credit Card', 'image': 'https://d2liqplnt17rh6.cloudfront.net/cardImages/GoldVisa_daa96037-b225-4dec-9253-5812126394ec-972.jpeg', 'order': 0, 'sourceEntityAssociationId': 148}, {'typeId': 837, 'name': 'Visa Platinum Credit Card', 'image': 'https://d2liqplnt17rh6.cloudfront.net/cardImages/PlatiniumVisa_20cb929d-3b97-473f-b128-cb7a314561d6-15.jpeg', 'order': 0, 'sourceEntityAssociationId': 149}]",False,0,"{'isRedeemable': False, 'redeemableCount': 0, 'redeemedCount': 0}",,,,,
83446,[''],35% off on Executive Health Screening,2022-05-24T17:19:00,2023-04-30T23:59:00,NONE,35,226,28,0,OUTLET,233820,"* Any discount/deals offered by the identified merchants shall constitute transactions between the respective merchant and the customer and the Bank shall not be held liable for any losses or claims that a customer may have in relation to the discount/deal offered by the merchant.
* The Bank will endeavor to make timely efforts to inform the customer is respect of the closure, however, the Bank shall in no matter be responsible for the closure/shifting of the merchant outlet(s).
* These offers cannot be utilized in conjunction with any other promotions.
* These offers are valid for limited time only.
* Bank AL Habib may terminate, withdraw, change the criteria and conditions for the discounts and promotional offers at any time.
* For Bank AL Habib Limited latest alliance and discount arrangements, please visit our official website www.bankalhabib.com
* Other terms and conditions may also apply.","{'180744': 'Saddar Cantt Hyderabad Branch', '436770': 'Latifabad Hyderabad Branch'}",false,false,Chughtai Lab,https://d2liqplnt17rh6.cloudfront.net/logoImages/chughtailablogo_1e8d2778-ed42-4f43-bb39-c472b1765146-986.jpeg,46,Bank AL Habib,"Rishta Bharosay Ka! Bank Al Habib has earned a reputation of being one of the leading & most trusted bank of Pakistan. It provides amazing online (internet) banking facility to its customers along with easy car loan. Here you can find all the deals and discounts on all Bank Al Habib Debit Cards including BAHL Union Pay Debit Card, Visa Gold Debit Card and Visa Silver Debit Card.",111 014 014,False,False,https://d2liqplnt17rh6.cloudfront.net/logoImages/26bf5b92-38d4-42c2-adfd-634952fa22e6-626.jpeg,"[{'typeId': 644, 'name': 'Visa Gold Debit Card', 'image': 'https://d2liqplnt17rh6.cloudfront.net/cardImages/bahlvisagold_98479b94-9419-4c81-af7a-8f6440bfe0e7-139.jpeg', 'order': 6, 'sourceEntityAssociationId': 124}, {'typeId': 647, 'name': 'Visa Silver Debit Card', 'image': 'https://d2liqplnt17rh6.cloudfront.net/cardImages/bahlvisasilver_01ed9822-706d-4139-9fd5-517d770136cd-248.jpeg', 'order': 5, 'sourceEntityAssociationId': 125}, {'typeId': 1682, 'name': 'BAHL UnionPay Debit Card', 'image': 'https://d2liqplnt17rh6.cloudfront.net/cardImages/bahlunionpaycard_16a5e4e3-9e2e-4e5a-aea9-b560fb4ae1bf-502.jpeg', 'order': 4, 'sourceEntityAssociationId': 1923}, {'typeId': 646, 'name': 'BAHL UnionPay Apna Debit Card', 'image': 'https://d2liqplnt17rh6.cloudfront.net/cardImages/bahlapnaunionpay_135ee0a2-165b-440e-bb32-b75847b383a9-703.jpeg', 'order': 0, 'sourceEntityAssociationId': 504}, {'typeId': 1684, 'name': 'Mastercard Gold Credit Card', 'image': 'https://d2liqplnt17rh6.cloudfront.net/cardImages/mastercardgoldcreditbahl_e6e5964e-1ccb-4897-ba90-9f7153c63be8-254.jpeg', 'order': 0, 'sourceEntityAssociationId': 1929}, {'typeId': 1683, 'name': 'Mastercard Green Credit Card', 'image': 'https://d2liqplnt17rh6.cloudfront.net/cardImages/mastercardgreencreditbahl_58181504-6273-4c2d-affb-00fd9126d4dd-638.jpeg', 'order': 0, 'sourceEntityAssociationId': 1928}, {'typeId': 1701, 'name': 'PayPak Debit Card', 'image': 'https://d2liqplnt17rh6.cloudfront.net/cardImages/bahlpaypakcard_ee8af28d-0dde-4d68-bc18-a8f2b772a36b-754.jpeg', 'order': 0, 'sourceEntityAssociationId': 2002}, {'typeId': 1728, 'name': 'Visa Platinum Debit Card', 'image': 'https://d2liqplnt17rh6.cloudfront.net/cardImages/platinumBAHL_33798fa3-70aa-4e9d-84dc-a50193849f7f-946.png', 'order': 0, 'sourceEntityAssociationId': 2057}]",False,0,"{'isRedeemable': False, 'redeemableCount': 0, 'redeemedCount': 0}",,,,,
83445,[''],10% off on Lab Test & Radiology,2022-05-24T17:18:00,2023-04-30T23:59:00,NONE,10,226,28,0,OUTLET,233820,"* Any discount/deals offered by the identified merchants shall constitute transactions between the respective merchant and the customer and the Bank shall not be held liable for any losses or claims that a customer may have in relation to the discount/deal offered by the merchant.
* The Bank will endeavor to make timely efforts to inform the customer is respect of the closure, however, the Bank shall in no matter be responsible for the closure/shifting of the merchant outlet(s).
* These offers cannot be utilized in conjunction with any other promotions.
* These offers are valid for limited time only.
* Bank AL Habib may terminate, withdraw, change the criteria and conditions for the discounts and promotional offers at any time.
* For Bank AL Habib Limited latest alliance and discount arrangements, please visit our official website www.bankalhabib.com
* Other terms and conditions may also apply.","{'180744': 'Saddar Cantt Hyderabad Branch', '436770': 'Latifabad Hyderabad Branch'}",false,false,Chughtai Lab,https://d2liqplnt17rh6.cloudfront.net/logoImages/chughtailablogo_1e8d2778-ed42-4f43-bb39-c472b1765146-986.jpeg,46,Bank AL Habib,"Rishta Bharosay Ka! Bank Al Habib has earned a reputation of being one of the leading & most trusted bank of Pakistan. It provides amazing online (internet) banking facility to its customers along with easy car loan. Here you can find all the deals and discounts on all Bank Al Habib Debit Cards including BAHL Union Pay Debit Card, Visa Gold Debit Card and Visa Silver Debit Card.",111 014 014,False,False,https://d2liqplnt17rh6.cloudfront.net/logoImages/26bf5b92-38d4-42c2-adfd-634952fa22e6-626.jpeg,"[{'typeId': 644, 'name': 'Visa Gold Debit Card', 'image': 'https://d2liqplnt17rh6.cloudfront.net/cardImages/bahlvisagold_98479b94-9419-4c81-af7a-8f6440bfe0e7-139.jpeg', 'order': 6, 'sourceEntityAssociationId': 124}, {'typeId': 647, 'name': 'Visa Silver Debit Card', 'image': 'https://d2liqplnt17rh6.cloudfront.net/cardImages/bahlvisasilver_01ed9822-706d-4139-9fd5-517d770136cd-248.jpeg', 'order': 5, 'sourceEntityAssociationId': 125}, {'typeId': 1682, 'name': 'BAHL UnionPay Debit Card', 'image': 'https://d2liqplnt17rh6.cloudfront.net/cardImages/bahlunionpaycard_16a5e4e3-9e2e-4e5a-aea9-b560fb4ae1bf-502.jpeg', 'order': 4, 'sourceEntityAssociationId': 1923}, {'typeId': 646, 'name': 'BAHL UnionPay Apna Debit Card', 'image': 'https://d2liqplnt17rh6.cloudfront.net/cardImages/bahlapnaunionpay_135ee0a2-165b-440e-bb32-b75847b383a9-703.jpeg', 'order': 0, 'sourceEntityAssociationId': 504}, {'typeId': 1684, 'name': 'Mastercard Gold Credit Card', 'image': 'https://d2liqplnt17rh6.cloudfront.net/cardImages/mastercardgoldcreditbahl_e6e5964e-1ccb-4897-ba90-9f7153c63be8-254.jpeg', 'order': 0, 'sourceEntityAssociationId': 1929}, {'typeId': 1683, 'name': 'Mastercard Green Credit Card', 'image': 'https://d2liqplnt17rh6.cloudfront.net/cardImages/mastercardgreencreditbahl_58181504-6273-4c2d-affb-00fd9126d4dd-638.jpeg', 'order': 0, 'sourceEntityAssociationId': 1928}, {'typeId': 1701, 'name': 'PayPak Debit Card', 'image': 'https://d2liqplnt17rh6.cloudfront.net/cardImages/bahlpaypakcard_ee8af28d-0dde-4d68-bc18-a8f2b772a36b-754.jpeg', 'order': 0, 'sourceEntityAssociationId': 2002}, {'typeId': 1728, 'name': 'Visa Platinum Debit Card', 'image': 'https://d2liqplnt17rh6.cloudfront.net/cardImages/platinumBAHL_33798fa3-70aa-4e9d-84dc-a50193849f7f-946.png', 'order': 0, 'sourceEntityAssociationId': 2057}]",False,0,"{'isRedeemable': False, 'redeemableCount': 0, 'redeemedCount': 0}",,,,,
83444,[''],"30% off on Vitamin D, Lipid Profile & HbA1c",2022-05-24T17:02:00,2023-04-30T23:59:00,NONE,30,226,28,0,OUTLET,233820,"* Any discount/deals offered by the identified merchants shall constitute transactions between the respective merchant and the customer and the Bank shall not be held liable for any losses or claims that a customer may have in relation to the discount/deal offered by the merchant.
* The Bank will endeavor to make timely efforts to inform the customer is respect of the closure, however, the Bank shall in no matter be responsible for the closure/shifting of the merchant outlet(s).
* These offers cannot be utilized in conjunction with any other promotions.
* These offers are valid for limited time only.
* Bank AL Habib may terminate, withdraw, change the criteria and conditions for the discounts and promotional offers at any time.
* For Bank AL Habib Limited latest alliance and discount arrangements, please visit our official website www.bankalhabib.com
* Other terms and conditions may also apply.","{'180744': 'Saddar Cantt Hyderabad Branch', '436770': 'Latifabad Hyderabad Branch'}",false,false,Chughtai Lab,https://d2liqplnt17rh6.cloudfront.net/logoImages/chughtailablogo_1e8d2778-ed42-4f43-bb39-c472b1765146-986.jpeg,46,Bank AL Habib,"Rishta Bharosay Ka! Bank Al Habib has earned a reputation of being one of the leading & most trusted bank of Pakistan. It provides amazing online (internet) banking facility to its customers along with easy car loan. Here you can find all the deals and discounts on all Bank Al Habib Debit Cards including BAHL Union Pay Debit Card, Visa Gold Debit Card and Visa Silver Debit Card.",111 014 014,False,False,https://d2liqplnt17rh6.cloudfront.net/logoImages/26bf5b92-38d4-42c2-adfd-634952fa22e6-626.jpeg,"[{'typeId': 644, 'name': 'Visa Gold Debit Card', 'image': 'https://d2liqplnt17rh6.cloudfront.net/cardImages/bahlvisagold_98479b94-9419-4c81-af7a-8f6440bfe0e7-139.jpeg', 'order': 6, 'sourceEntityAssociationId': 124}, {'typeId': 647, 'name': 'Visa Silver Debit Card', 'image': 'https://d2liqplnt17rh6.cloudfront.net/cardImages/bahlvisasilver_01ed9822-706d-4139-9fd5-517d770136cd-248.jpeg', 'order': 5, 'sourceEntityAssociationId': 125}, {'typeId': 1682, 'name': 'BAHL UnionPay Debit Card', 'image': 'https://d2liqplnt17rh6.cloudfront.net/cardImages/bahlunionpaycard_16a5e4e3-9e2e-4e5a-aea9-b560fb4ae1bf-502.jpeg', 'order': 4, 'sourceEntityAssociationId': 1923}, {'typeId': 646, 'name': 'BAHL UnionPay Apna Debit Card', 'image': 'https://d2liqplnt17rh6.cloudfront.net/cardImages/bahlapnaunionpay_135ee0a2-165b-440e-bb32-b75847b383a9-703.jpeg', 'order': 0, 'sourceEntityAssociationId': 504}, {'typeId': 1684, 'name': 'Mastercard Gold Credit Card', 'image': 'https://d2liqplnt17rh6.cloudfront.net/cardImages/mastercardgoldcreditbahl_e6e5964e-1ccb-4897-ba90-9f7153c63be8-254.jpeg', 'order': 0, 'sourceEntityAssociationId': 1929}, {'typeId': 1683, 'name': 'Mastercard Green Credit Card', 'image': 'https://d2liqplnt17rh6.cloudfront.net/cardImages/mastercardgreencreditbahl_58181504-6273-4c2d-affb-00fd9126d4dd-638.jpeg', 'order': 0, 'sourceEntityAssociationId': 1928}, {'typeId': 1701, 'name': 'PayPak Debit Card', 'image': 'https://d2liqplnt17rh6.cloudfront.net/cardImages/bahlpaypakcard_ee8af28d-0dde-4d68-bc18-a8f2b772a36b-754.jpeg', 'order': 0, 'sourceEntityAssociationId': 2002}, {'typeId': 1728, 'name': 'Visa Platinum Debit Card', 'image': 'https://d2liqplnt17rh6.cloudfront.net/cardImages/platinumBAHL_33798fa3-70aa-4e9d-84dc-a50193849f7f-946.png', 'order': 0, 'sourceEntityAssociationId': 2057}]",False,0,"{'isRedeemable': False, 'redeemableCount': 0, 'redeemedCount': 0}",,,,,
81970,[''],Buy 1 Get 1 Offers,2022-05-06T00:00:00,2023-12-31T23:59:00,NONE,0,48,211,0,OUTLET,233820,"* Vouch365 offers are exclusively available for Active PRIMUS customers on EFU Life PlanIT Mobile Application
* Offers are available on Food, Lifestyle, Leisure & Wellness
* Offers are applicable on Outlet/Dine-in, Takeaway, Delivery and Online
* To redeem Vouch365 offers at merchant’s location, please ask the staff manager to enter their Unique Merchant Code
* Offers available in Karachi, Lahore, Islamabad, Faisalabad, Hyderabad, Sialkot, Multan, Peshawar, Gujranwala, Sargodha, Gujrat, Bahawalpur, Abbottabad
* Discounts will not be applicable on Government Taxes
* Vouch365 is valid for a limited time period only
* EFU Life reserves the right to terminate or withdraw or change the criteria of any discount offering without providing prior notice or reason
* EFU Life will not be responsible for any complaint or liability whatsoever that arises with respect to products and services availed from Vouch365 partners
* For queries or complaints regarding the merchant, please contact Vouch365 support at (021) 111-486-824 and for technical support, please contact 0348-1114878",{},false,false,Vouch365,https://d2liqplnt17rh6.cloudfront.net/logoImages/cd11d4bb600407a2f77c785b8d3f9ea6_324d10f3-d57c-4a4c-87cb-4fd8b3a9bc17-465.jpeg,326,EFU Life,Zaroori Hai,111 338 111,False,False,https://d2liqplnt17rh6.cloudfront.net/logoImages/efulifelogo_852a9aad-b742-4dc4-8231-deaa0c25e584-97.png,"[{'typeId': 1664, 'name': 'PRIMUS Tier 1', 'image': 'https://d2liqplnt17rh6.cloudfront.net/cardImages/efutier1final_d0f3412a-fea5-4535-92d5-c2a2a2820bd7-262.jpeg', 'order': 3, 'sourceEntityAssociationId': 1873}, {'typeId': 1663, 'name': 'PRIMUS Tier 2', 'image': 'https://d2liqplnt17rh6.cloudfront.net/cardImages/efutier2final_2cb2d695-e006-4dc1-ae28-e6f481591c89-428.jpeg', 'order': 2, 'sourceEntityAssociationId': 1874}, {'typeId': 1662, 'name': 'PRIMUS Tier 3', 'image': 'https://d2liqplnt17rh6.cloudfront.net/cardImages/efutier3final_30e8cfd8-9831-4aef-9cc5-6f9fc9196539-321.jpeg', 'order': 1, 'sourceEntityAssociationId': 1875}]",False,0,"{'isRedeemable': False, 'redeemableCount': 0, 'redeemedCount': 0}",True,{'partner': 'VOUCH'},,,
