card,discount_offer,url,vendor_image,vendor_name
Classic Plus UPI & PayPak Debit Card,"10% off on All Products

Expires August 31, 2023

Available Online",https://allied-web.peekaboo.guru/dadu/card-deal/1035/87420/10-off-on-all-products?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/batanewlogo_7f8e1052-f0d1-4792-9d5e-be31f951f1c9-429.jpeg,Bata
EZCash Prepaid Debit Card,"10% off on All Products

Expires August 31, 2023

Available Online",https://allied-web.peekaboo.guru/dadu/card-deal/1035/87420/10-off-on-all-products?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/batanewlogo_7f8e1052-f0d1-4792-9d5e-be31f951f1c9-429.jpeg,Bata
Islamic Banking VISA DebitCard,"10% off on All Products

Expires August 31, 2023

Available Online",https://allied-web.peekaboo.guru/dadu/card-deal/1035/87420/10-off-on-all-products?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/batanewlogo_7f8e1052-f0d1-4792-9d5e-be31f951f1c9-429.jpeg,Bata
UPI & Paypak myWallet Debit Card,"10% off on All Products

Expires August 31, 2023

Available Online",https://allied-web.peekaboo.guru/dadu/card-deal/1035/87420/10-off-on-all-products?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/batanewlogo_7f8e1052-f0d1-4792-9d5e-be31f951f1c9-429.jpeg,Bata
Visa Premium Debit Card,"35% off on Executive Check Up B/C for 3 Months

Expires September 30, 2023",https://allied-web.peekaboo.guru/dadu/card-deal/226/87826/35-off-on-executive-check-up-bc-for-3-months?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/chughtailablogo_1e8d2778-ed42-4f43-bb39-c472b1765146-986.jpeg,Chughtai Lab
Visa Platinum Debit Card,"35% off on Executive Check Up B/C for 3 Months

Expires September 30, 2023",https://allied-web.peekaboo.guru/dadu/card-deal/226/87826/35-off-on-executive-check-up-bc-for-3-months?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/chughtailablogo_1e8d2778-ed42-4f43-bb39-c472b1765146-986.jpeg,Chughtai Lab
Visa Platinum Credit Card,"35% off on Executive Check Up B/C for 3 Months

Expires September 30, 2023",https://allied-web.peekaboo.guru/dadu/card-deal/226/87826/35-off-on-executive-check-up-bc-for-3-months?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/chughtailablogo_1e8d2778-ed42-4f43-bb39-c472b1765146-986.jpeg,Chughtai Lab
Visa Gold Credit Card,"35% off on Executive Check Up B/C for 3 Months

Expires September 30, 2023",https://allied-web.peekaboo.guru/dadu/card-deal/226/87826/35-off-on-executive-check-up-bc-for-3-months?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/chughtailablogo_1e8d2778-ed42-4f43-bb39-c472b1765146-986.jpeg,Chughtai Lab
Gold UPI & PayPak Debit Card,"35% off on Executive Check Up B/C for 3 Months

Expires September 30, 2023",https://allied-web.peekaboo.guru/dadu/card-deal/226/87826/35-off-on-executive-check-up-bc-for-3-months?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/chughtailablogo_1e8d2778-ed42-4f43-bb39-c472b1765146-986.jpeg,Chughtai Lab
Cash+Shop Sapphire 200 Visa Debit Card,"35% off on Executive Check Up B/C for 3 Months

Expires September 30, 2023",https://allied-web.peekaboo.guru/dadu/card-deal/226/87826/35-off-on-executive-check-up-bc-for-3-months?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/chughtailablogo_1e8d2778-ed42-4f43-bb39-c472b1765146-986.jpeg,Chughtai Lab
Cash+Shop Sapphire Visa Debit Card,"35% off on Executive Check Up B/C for 3 Months

Expires September 30, 2023",https://allied-web.peekaboo.guru/dadu/card-deal/226/87826/35-off-on-executive-check-up-bc-for-3-months?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/chughtailablogo_1e8d2778-ed42-4f43-bb39-c472b1765146-986.jpeg,Chughtai Lab
Cash+Shop Classic Visa Debit Card,"35% off on Executive Check Up B/C for 3 Months

Expires September 30, 2023",https://allied-web.peekaboo.guru/dadu/card-deal/226/87826/35-off-on-executive-check-up-bc-for-3-months?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/chughtailablogo_1e8d2778-ed42-4f43-bb39-c472b1765146-986.jpeg,Chughtai Lab
Youth VISA DebitCard,"35% off on Executive Check Up B/C for 3 Months

Expires September 30, 2023",https://allied-web.peekaboo.guru/dadu/card-deal/226/87826/35-off-on-executive-check-up-bc-for-3-months?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/chughtailablogo_1e8d2778-ed42-4f43-bb39-c472b1765146-986.jpeg,Chughtai Lab
Classic UPI & PayPak Debit Card,"35% off on Executive Check Up B/C for 3 Months

Expires September 30, 2023",https://allied-web.peekaboo.guru/dadu/card-deal/226/87826/35-off-on-executive-check-up-bc-for-3-months?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/chughtailablogo_1e8d2778-ed42-4f43-bb39-c472b1765146-986.jpeg,Chughtai Lab
Classic Plus UPI & PayPak Debit Card,"35% off on Executive Check Up B/C for 3 Months

Expires September 30, 2023",https://allied-web.peekaboo.guru/dadu/card-deal/226/87826/35-off-on-executive-check-up-bc-for-3-months?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/chughtailablogo_1e8d2778-ed42-4f43-bb39-c472b1765146-986.jpeg,Chughtai Lab
EZCash Prepaid Debit Card,"35% off on Executive Check Up B/C for 3 Months

Expires September 30, 2023",https://allied-web.peekaboo.guru/dadu/card-deal/226/87826/35-off-on-executive-check-up-bc-for-3-months?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/chughtailablogo_1e8d2778-ed42-4f43-bb39-c472b1765146-986.jpeg,Chughtai Lab
Islamic Banking VISA DebitCard,"35% off on Executive Check Up B/C for 3 Months

Expires September 30, 2023",https://allied-web.peekaboo.guru/dadu/card-deal/226/87826/35-off-on-executive-check-up-bc-for-3-months?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/chughtailablogo_1e8d2778-ed42-4f43-bb39-c472b1765146-986.jpeg,Chughtai Lab
UPI & Paypak myWallet Debit Card,"35% off on Executive Check Up B/C for 3 Months

Expires September 30, 2023",https://allied-web.peekaboo.guru/dadu/card-deal/226/87826/35-off-on-executive-check-up-bc-for-3-months?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/chughtailablogo_1e8d2778-ed42-4f43-bb39-c472b1765146-986.jpeg,Chughtai Lab
Gold UPI & PayPak Debit Card,"8% off

Expires March 31, 2023

Available Online",https://allied-web.peekaboo.guru/dadu/card-deal/1543/89481/8-off?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/Logo_22be5f28-d9d4-427d-947e-3c5569a465c6-230.jpeg,Daraz
Classic UPI & PayPak Debit Card,"8% off

Expires March 31, 2023

Available Online",https://allied-web.peekaboo.guru/dadu/card-deal/1543/89481/8-off?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/Logo_22be5f28-d9d4-427d-947e-3c5569a465c6-230.jpeg,Daraz
Classic Plus UPI & PayPak Debit Card,"8% off

Expires March 31, 2023

Available Online",https://allied-web.peekaboo.guru/dadu/card-deal/1543/89481/8-off?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/Logo_22be5f28-d9d4-427d-947e-3c5569a465c6-230.jpeg,Daraz
UPI & Paypak myWallet Debit Card,"8% off

Expires March 31, 2023

Available Online",https://allied-web.peekaboo.guru/dadu/card-deal/1543/89481/8-off?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/Logo_22be5f28-d9d4-427d-947e-3c5569a465c6-230.jpeg,Daraz
Visa Premium Debit Card,"UP TO 14% off

Expires December 19, 2023

Available Online",https://allied-web.peekaboo.guru/dadu/card-deal/27197/90069/up-to-14-off?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/healthwirelogo_68e2d73f-5c9c-4ab1-88d9-d313821568cb-25.jpeg,Healthwire
Visa Platinum Debit Card,"UP TO 14% off

Expires December 19, 2023

Available Online",https://allied-web.peekaboo.guru/dadu/card-deal/27197/90069/up-to-14-off?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/healthwirelogo_68e2d73f-5c9c-4ab1-88d9-d313821568cb-25.jpeg,Healthwire
Visa Platinum Credit Card,"UP TO 14% off

Expires December 19, 2023

Available Online",https://allied-web.peekaboo.guru/dadu/card-deal/27197/90069/up-to-14-off?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/healthwirelogo_68e2d73f-5c9c-4ab1-88d9-d313821568cb-25.jpeg,Healthwire
Visa Gold Credit Card,"UP TO 14% off

Expires December 19, 2023

Available Online",https://allied-web.peekaboo.guru/dadu/card-deal/27197/90069/up-to-14-off?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/healthwirelogo_68e2d73f-5c9c-4ab1-88d9-d313821568cb-25.jpeg,Healthwire
Gold UPI & PayPak Debit Card,"UP TO 14% off

Expires December 19, 2023

Available Online",https://allied-web.peekaboo.guru/dadu/card-deal/27197/90069/up-to-14-off?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/healthwirelogo_68e2d73f-5c9c-4ab1-88d9-d313821568cb-25.jpeg,Healthwire
Cash+Shop Sapphire 200 Visa Debit Card,"UP TO 14% off

Expires December 19, 2023

Available Online",https://allied-web.peekaboo.guru/dadu/card-deal/27197/90069/up-to-14-off?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/healthwirelogo_68e2d73f-5c9c-4ab1-88d9-d313821568cb-25.jpeg,Healthwire
Cash+Shop Sapphire Visa Debit Card,"UP TO 14% off

Expires December 19, 2023

Available Online",https://allied-web.peekaboo.guru/dadu/card-deal/27197/90069/up-to-14-off?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/healthwirelogo_68e2d73f-5c9c-4ab1-88d9-d313821568cb-25.jpeg,Healthwire
Cash+Shop Classic Visa Debit Card,"UP TO 14% off

Expires December 19, 2023

Available Online",https://allied-web.peekaboo.guru/dadu/card-deal/27197/90069/up-to-14-off?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/healthwirelogo_68e2d73f-5c9c-4ab1-88d9-d313821568cb-25.jpeg,Healthwire
Youth VISA DebitCard,"UP TO 14% off

Expires December 19, 2023

Available Online",https://allied-web.peekaboo.guru/dadu/card-deal/27197/90069/up-to-14-off?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/healthwirelogo_68e2d73f-5c9c-4ab1-88d9-d313821568cb-25.jpeg,Healthwire
Classic UPI & PayPak Debit Card,"UP TO 14% off

Expires December 19, 2023

Available Online",https://allied-web.peekaboo.guru/dadu/card-deal/27197/90069/up-to-14-off?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/healthwirelogo_68e2d73f-5c9c-4ab1-88d9-d313821568cb-25.jpeg,Healthwire
Classic Plus UPI & PayPak Debit Card,"UP TO 14% off

Expires December 19, 2023

Available Online",https://allied-web.peekaboo.guru/dadu/card-deal/27197/90069/up-to-14-off?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/healthwirelogo_68e2d73f-5c9c-4ab1-88d9-d313821568cb-25.jpeg,Healthwire
EZCash Prepaid Debit Card,"UP TO 14% off

Expires December 19, 2023

Available Online",https://allied-web.peekaboo.guru/dadu/card-deal/27197/90069/up-to-14-off?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/healthwirelogo_68e2d73f-5c9c-4ab1-88d9-d313821568cb-25.jpeg,Healthwire
Islamic Banking VISA DebitCard,"UP TO 14% off

Expires December 19, 2023

Available Online",https://allied-web.peekaboo.guru/dadu/card-deal/27197/90069/up-to-14-off?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/healthwirelogo_68e2d73f-5c9c-4ab1-88d9-d313821568cb-25.jpeg,Healthwire
UPI & Paypak myWallet Debit Card,"UP TO 14% off

Expires December 19, 2023

Available Online",https://allied-web.peekaboo.guru/dadu/card-deal/27197/90069/up-to-14-off?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/healthwirelogo_68e2d73f-5c9c-4ab1-88d9-d313821568cb-25.jpeg,Healthwire
